NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	8.88039e-05	0.000190919	0.000364997	0.000631377	0.00100559	0.00149703	0.00211079	0.00284654	0.00369505	0.00463982	0.00566364	0.00675106	0.00788839	0.00906312	0.0102626	0.0114716	0.0126664	0.0138199	0.0149134	0.0159354	0.0168798	0.0177442	0.0185291	0.0192362	0.0198687	0.0204297	0.0209232	0.0213528	0.0217222	0.0220349	0.0222933	0.0224971	0.0226369	0.0226875	0.0226612	0.0225691	0.0224214	0.0222269	0.0219938	0.0217291	0.0214391	0.0211292	0.0208044	0.0204686	0.0201254	0.0197777	0.0194279	0.0190782	0.0187304	0.0183858	0.0180456	0.0177108	0.0173822	0.0170604	0.0167458	0.0164387	0.0161395	0.0158483	0.0155651	0.01529	0.015023	0.0147639	0.0145128	0.0142705	0.0140412	0.0138521	
N2	8.06397e-05	0.000333021	0.000824092	0.0016608	0.0028411	0.0044376	0.00633303	0.00857784	0.0109591	0.0135527	0.0160814	0.0186771	0.0210231	0.0233332	0.0252722	0.0271325	0.028561	0.0299148	0.0308168	0.0316629	0.0320537	0.0324178	0.0323455	0.0322879	0.0318323	0.0314445	0.0307117	0.0300959	0.0291832	0.0284223	0.0273998	0.0265406	0.0254381	0.0245032	0.0233307	0.0222929	0.021005	0.0198299	0.018416	0.0171232	0.0156384	0.0143193	0.012883	0.0116688	0.0104066	0.00940358	0.00839086	0.00763578	0.00687072	0.0063324	0.00576365	0.00537976	0.00494203	0.00465374	0.00429785	0.00406614	0.00376147	0.00356519	0.00329743	0.00312678	0.00288786	0.00273785	0.00252445	0.00239283	0.00220387	0.00210037	
N3	0.000448049	0.00225141	0.00610968	0.0123969	0.0203854	0.0295895	0.0384252	0.0467204	0.0529659	0.0578706	0.0601895	0.0613067	0.0600692	0.0582024	0.0545414	0.0508856	0.0460447	0.0417518	0.0368102	0.0327571	0.0284044	0.0250603	0.0215858	0.019052	0.0164161	0.0145664	0.0125982	0.0112441	0.00974977	0.00872966	0.00757316	0.00678297	0.00587202	0.00525329	0.00453982	0.00405599	0.0034968	0.00312051	0.00268802	0.00239876	0.00206561	0.00184505	0.00159145	0.00142445	0.00123076	0.00110428	0.000957123	0.00086121	0.000748143	0.000674873	0.00058813	0.000531859	0.000464296	0.000420673	0.000368149	0.000334173	0.000292722	0.000266058	0.000233504	0.000212542	0.000186628	0.000170069	0.000149611	0.000136594	0.000120497	0.000111567	
N4	0.000490975	0.00341604	0.0109174	0.0237623	0.0383822	0.0529737	0.0622801	0.0691574	0.0691648	0.0691463	0.063772	0.0609028	0.0539387	0.050552	0.0439562	0.040868	0.0350542	0.0323494	0.0275395	0.0252455	0.0212706	0.0193417	0.0162347	0.0146884	0.0122533	0.0110386	0.00922973	0.00831198	0.00694072	0.00624691	0.00524601	0.00472889	0.00397133	0.00358229	0.00302908	0.00273581	0.00231057	0.00208237	0.00176357	0.00158576	0.00133717	0.00119656	0.00100925	0.000899309	0.000754173	0.000668084	0.000559693	0.000493452	0.000410965	0.000360289	0.000299832	0.00026178	0.000216783	0.000188414	0.000156009	0.000135197	0.000111548	9.63744e-05	7.96148e-05	6.86919e-05	5.66416e-05	4.88065e-05	4.03477e-05	3.48001e-05	2.88835e-05	2.55268e-05	
N5	0.000115489	0.00106713	0.00426437	0.0111831	0.0209921	0.0331147	0.0431984	0.0529509	0.0569465	0.061965	0.0606611	0.0628285	0.0581843	0.0584346	0.0520082	0.0509102	0.043575	0.0416611	0.0349308	0.0330318	0.0272129	0.0255914	0.0211302	0.0199325	0.0163385	0.0153902	0.0126937	0.0119558	0.00973184	0.00907983	0.00738718	0.00683462	0.00544383	0.00495618	0.00393463	0.00354491	0.00275636	0.00245021	0.00190769	0.00168706	0.00129516	0.00113871	0.00088487	0.00078111	0.000605991	0.000536609	0.000425414	0.0003798	0.000302343	0.000270345	0.000219389	0.000196392	0.000159151	0.000141722	0.000116015	0.000102992	8.39684e-05	7.41687e-05	6.10355e-05	5.38345e-05	4.42026e-05	3.88587e-05	3.21635e-05	2.82567e-05	2.34226e-05	2.0978e-05	
N6	0.000114603	0.00106036	0.00424474	0.0111415	0.0209484	0.0330563	0.0431911	0.0529201	0.0570331	0.0619878	0.0608493	0.0628716	0.0584179	0.058449	0.052221	0.0508569	0.0437331	0.0415706	0.0350427	0.032923	0.0272968	0.0255003	0.0211973	0.0198473	0.0163907	0.0153204	0.0127293	0.0118824	0.00974958	0.0090121	0.00738835	0.00676316	0.00543208	0.00489333	0.00391625	0.00348792	0.00273686	0.0024063	0.00188996	0.00165218	0.00128104	0.00111454	0.000874292	0.000763557	0.000598527	0.000524962	0.000419999	0.000371295	0.000298267	0.000264354	0.000216064	0.000191686	0.000156409	0.000138184	0.000113742	0.00010019	8.21423e-05	7.20673e-05	5.95725e-05	5.21891e-05	4.30451e-05	3.76115e-05	3.12377e-05	2.72562e-05	2.25493e-05	1.94108e-05	
N7	8.7307e-05	0.000862815	0.00371761	0.0103018	0.0205503	0.0335243	0.0457519	0.0572098	0.0644268	0.0705206	0.0712704	0.0718378	0.0671828	0.0638336	0.0565945	0.0519003	0.0446132	0.0402848	0.034203	0.0307345	0.0258563	0.0230874	0.0192335	0.0169782	0.0138863	0.0120357	0.00965322	0.0082004	0.00642269	0.00534928	0.00412054	0.00338508	0.00257058	0.0020962	0.00158999	0.00129751	0.000984606	0.00080618	0.000617018	0.000507785	0.000390041	0.000321578	0.000248582	0.000204911	0.00015814	0.000129771	0.000100132	8.16456e-05	6.25124e-05	5.04727e-05	3.84244e-05	3.0707e-05	2.31191e-05	1.82737e-05	1.3672e-05	1.07155e-05	7.94981e-06	6.18508e-06	4.57715e-06	3.54296e-06	2.60816e-06	2.00855e-06	1.47791e-06	1.13527e-06	8.38014e-07	6.68824e-07	
N8	3.71802e-21	2.62962e-15	5.6974e-13	2.59396e-08	9.27177e-08	7.98162e-07	1.10855e-06	0.000299802	0.000668714	0.00102704	0.00198986	0.00561174	0.00962836	0.0117145	0.00821417	0.0055146	0.0279298	0.100409	0.218275	0.335342	0.267061	0.000134968	9.71899e-06	5.78642e-05	0.000220715	0.000655187	0.00124458	0.00172274	0.00131019	0.000496726	6.04831e-07	2.33644e-09	2.42586e-08	2.23837e-07	1.37237e-06	6.68284e-06	2.22722e-05	5.88996e-05	0.000103877	0.000133586	9.73017e-05	3.50781e-05	7.21494e-08	7.67593e-11	4.94104e-14	2.47593e-17	9.09835e-21	2.88328e-24	7.17707e-28	1.61843e-31	2.99086e-35	5.12003e-39	7.32542e-43	9.86817e-47	1.1314e-50	1.22825e-54	1.14206e-58	1.01115e-62	7.73701e-67	5.62726e-71	3.53647e-75	2.11129e-79	1.09175e-83	5.32637e-88	2.23778e-92	8.8357e-97	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
