NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	
N1	0.000159104	0.0343345	0.306635	0.36122	0.277239	0.0201104	0.000299918	1.34155e-006	2.28281e-009	1.80516e-012	5.72439e-018	9.47998e-020	1.30502e-021	1.54601e-023	1.61705e-025	1.52215e-027	1.30771e-029	1.03568e-031	7.61228e-034	5.21528e-036	3.34003e-038	2.00372e-040	1.12805e-042	5.97086e-045	2.97747e-047	1.40193e-049	6.24747e-052	2.64146e-054	1.06224e-056	4.07294e-059	1.49257e-061	5.23964e-064	1.76589e-066	5.7257e-069	1.78956e-071	5.40162e-074	1.5773e-076	4.46295e-079	1.2255e-081	3.27041e-084	8.49324e-087	2.14915e-089	5.30506e-092	1.27885e-094	3.01372e-097	6.94954e-100	1.56955e-102	3.47476e-105	7.54669e-108	1.60915e-110	3.37096e-113	6.94282e-116	1.40701e-118	2.80986e-121	5.55493e-124	1.10524e-126	2.33958e-129	6.03347e-132	2.19073e-134	1.05776e-136	5.6902e-139	3.06534e-141	1.593e-143	7.91126e-146	3.76599e-148	2.14233e-150	
N2	0.000253762	0.0321836	0.280752	0.343768	0.301411	0.0401424	0.00136378	0.000121941	2.726e-006	1.56935e-007	1.53144e-009	8.42845e-011	5.6438e-013	1.50354e-014	2.69107e-016	7.71072e-018	4.83589e-020	1.67587e-021	1.15369e-023	5.38489e-025	3.15543e-027	4.42579e-029	3.85209e-031	1.77564e-032	7.72454e-035	9.504e-037	8.8127e-039	1.68322e-040	1.06808e-042	3.34371e-044	1.94938e-046	4.99217e-048	2.54046e-050	2.7498e-052	2.09085e-054	7.60379e-056	3.27728e-058	4.06453e-060	3.86846e-062	1.18758e-063	5.4847e-066	6.81695e-068	3.18044e-070	5.59896e-072	3.85232e-074	4.58929e-076	4.28643e-078	1.37261e-079	5.85512e-082	5.41869e-084	2.85742e-086	3.86588e-088	2.04369e-090	3.94972e-092	2.15072e-094	3.84461e-096	2.0769e-098	2.3013e-100	1.94048e-102	5.01694e-104	2.31874e-106	2.42393e-108	1.96856e-110	3.96096e-112	5.02235e-114	2.44731e-115	
N3	0.000262125	0.0247695	0.216974	0.300149	0.382507	0.0716995	0.00338687	0.000244764	7.387e-006	2.7972e-007	4.15643e-009	1.67551e-010	1.6295e-012	3.54655e-014	5.22197e-016	1.11743e-017	9.90091e-020	2.43561e-021	1.92321e-023	4.28045e-025	3.51913e-027	4.67563e-029	4.28441e-031	1.06884e-032	6.48593e-035	7.8786e-037	7.18211e-039	9.81318e-041	6.98802e-043	1.21992e-044	8.49046e-047	1.36742e-048	9.36451e-051	9.96008e-053	7.84494e-055	1.53845e-056	8.80389e-059	9.52505e-061	7.73977e-063	1.14557e-064	7.0868e-067	8.44512e-069	5.047e-071	6.34837e-073	4.59457e-075	4.86591e-077	3.95867e-079	6.91673e-081	3.92319e-083	3.73864e-085	2.4622e-087	2.62524e-089	1.64956e-091	2.11739e-093	1.32074e-095	1.58542e-097	1.03812e-099	9.90307e-102	7.25202e-104	1.04539e-105	6.20816e-108	6.40804e-110	5.76959e-112	9.15059e-114	1.54047e-115	5.45844e-117	
N4	1.00306e-005	0.00265643	0.0575647	0.148018	0.500934	0.239983	0.0433918	0.00685721	0.000548548	3.5641e-005	1.10665e-006	5.0487e-008	8.42695e-010	2.16993e-011	4.18302e-013	9.61752e-015	1.30791e-016	2.98256e-018	2.96415e-020	4.76616e-022	4.35106e-024	4.78292e-026	3.85429e-028	6.81564e-030	1.52609e-031	1.27028e-032	1.15314e-033	1.79373e-034	2.43077e-035	5.7743e-036	7.52781e-037	1.4555e-037	1.69387e-038	2.27966e-039	2.25165e-040	3.43017e-041	2.42523e-042	2.361e-043	1.71451e-044	1.54531e-045	8.66037e-047	6.86358e-048	3.28845e-049	2.27877e-050	1.09926e-051	6.25232e-053	2.77089e-054	1.84042e-055	6.52963e-057	3.13837e-058	1.16027e-059	5.30735e-061	1.7471e-062	8.35598e-064	2.54008e-065	1.09234e-066	3.37605e-068	1.25221e-069	3.76529e-071	1.63784e-072	4.49133e-074	1.77334e-075	7.01098e-077	4.00073e-078	2.70433e-079	3.65003e-080	
N5	9.00692e-009	4.21533e-005	0.00502932	0.0513347	0.474398	0.306787	0.104478	0.0454157	0.00914479	0.0031746	0.000149821	4.45023e-005	1.13228e-006	2.03266e-007	1.30632e-008	1.27336e-009	1.58427e-011	9.98594e-013	5.55464e-015	2.83596e-016	5.09541e-018	3.07425e-018	1.66851e-018	5.58248e-018	9.60762e-019	5.22702e-019	2.46291e-019	4.60957e-019	2.26187e-019	7.02911e-019	3.85837e-019	1.19626e-018	4.88605e-019	4.50171e-019	2.7796e-019	9.25254e-019	2.07503e-019	1.31369e-019	5.95267e-020	1.03579e-019	1.87725e-020	1.20978e-020	1.95433e-021	1.40909e-021	3.10396e-022	1.36789e-022	4.63797e-023	6.18409e-023	6.81642e-024	1.78561e-024	2.31881e-025	1.05109e-025	1.37402e-026	8.72921e-027	1.24681e-027	7.53511e-028	7.98289e-029	1.881e-029	2.93654e-030	1.98146e-030	1.73365e-031	4.19486e-032	8.05384e-033	4.2073e-033	1.04317e-033	1.24836e-033	
N6	7.96663e-009	3.93885e-005	0.00486049	0.0507323	0.474664	0.306593	0.105172	0.0453724	0.00920291	0.0031692	0.000149659	4.39567e-005	1.14733e-006	2.00707e-007	1.2777e-008	1.20304e-009	1.47256e-011	8.76401e-013	4.76043e-015	2.18718e-016	1.54982e-018	6.9307e-020	9.3642e-021	1.0994e-020	6.48712e-022	9.9492e-023	1.16135e-023	4.12907e-024	3.36752e-025	1.48784e-025	1.01358e-026	3.34072e-027	1.3189e-028	1.03404e-029	4.98339e-031	1.13935e-031	1.70522e-033	6.38551e-035	1.59799e-036	1.50778e-037	1.32273e-039	4.97818e-041	3.03143e-043	2.87593e-044	2.70706e-046	2.02354e-047	1.08747e-049	8.97304e-050	1.45551e-052	1.85615e-053	2.33638e-055	1.11405e-056	8.56427e-059	2.25424e-059	8.44311e-062	1.62388e-062	2.48206e-064	6.93441e-065	2.68421e-066	1.59554e-065	1.2511e-067	6.32736e-067	1.26764e-068	1.43876e-067	1.3194e-069	3.54077e-068	
N7	2.0984e-010	3.10718e-006	0.00108767	0.0291068	0.501439	0.289099	0.12597	0.0392334	0.0113732	0.00257054	0.00010488	1.16544e-005	4.16043e-007	2.7931e-008	8.09472e-010	2.18802e-011	2.47508e-013	6.15334e-015	8.07295e-017	5.62629e-017	1.9407e-017	1.57163e-017	1.12978e-017	4.4072e-017	2.1331e-017	3.27131e-017	2.32471e-017	3.81567e-017	1.34255e-017	2.07428e-017	5.80674e-018	6.88879e-018	1.36227e-018	6.23268e-019	1.18578e-019	1.08001e-019	1.2202e-020	3.72838e-021	7.64682e-022	4.40393e-022	4.9386e-023	2.22348e-023	2.30983e-024	1.05375e-024	1.7031e-025	3.98056e-026	6.86701e-027	4.83567e-027	3.81715e-028	7.59039e-029	1.06645e-029	4.19909e-030	5.07458e-031	2.67422e-031	4.18268e-032	2.80076e-032	3.4492e-033	1.013e-033	1.92086e-034	1.47901e-034	1.53508e-035	4.51997e-036	9.13634e-037	5.60402e-037	1.21709e-037	1.39592e-037	
N8	1.94899e-031	2.94902e-030	9.17192e-023	4.67557e-021	4.48742e-014	5.60638e-017	8.37269e-011	2.88324e-014	4.6201e-011	2.06215e-007	1.05615e-010	1.31938e-013	3.91944e-008	0.000157874	8.10923e-005	1.04243e-010	5.08537e-013	1.55289e-009	3.86252e-005	0.0943766	0.0832674	3.3052e-007	4.72608e-013	5.81609e-019	1.6391e-016	6.99411e-011	9.62e-006	0.390052	0.338006	0.0940092	7.27059e-007	3.09892e-012	3.82577e-018	9.00361e-020	8.14548e-023	8.6736e-025	1.37784e-021	7.68327e-019	2.20926e-016	5.51214e-014	5.90184e-012	4.68476e-010	3.38772e-012	1.9181e-014	5.41843e-017	1.26517e-019	1.60495e-022	1.91281e-025	5.11372e-026	5.18247e-026	4.20517e-026	4.40221e-026	3.42171e-026	4.02168e-026	3.09601e-026	3.50356e-026	2.88333e-026	2.94729e-026	2.47601e-026	3.08521e-026	2.44347e-026	2.82932e-026	3.3096e-026	5.68741e-026	1.1331e-025	2.77558e-025	
Bulbostylis_ciliatifolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	2.11248e-010	3.0942e-006	0.0010831	0.0290716	0.50177	0.28885	0.125976	0.0391969	0.0113657	0.00256673	0.000104314	1.14534e-005	4.09823e-007	2.74532e-008	7.90655e-010	2.10675e-011	2.34537e-013	5.59942e-015	3.30718e-017	7.55121e-019	5.02864e-021	7.09712e-023	7.88114e-025	4.1123e-026	2.40698e-028	4.21755e-030	3.67117e-032	8.89082e-034	5.60284e-036	1.61721e-037	8.1989e-040	1.60405e-041	4.79352e-044	3.14882e-046	7.1903e-049	1.20188e-050	1.20028e-053	1.80559e-055	8.82803e-058	1.48211e-059	2.11333e-062	7.76637e-064	6.79276e-067	1.53603e-068	9.43582e-071	4.14122e-073	5.4299e-076	5.36565e-077	5.34194e-081	7.36925e-082	1.41453e-085	3.08534e-086	1.05665e-090	5.57583e-091	2.0312e-095	2.08465e-095	4.61943e-100	1.5487e-100	5.36926e-105	4.63819e-105	9.0967e-110	2.35485e-110	8.86186e-115	4.72405e-115	9.70972e-120	3.3597e-120	
Bulbostylis_hispidula	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	7.07905e-010	2.18465e-006	0.00040141	0.0161944	0.277926	0.150008	0.136637	0.0874226	0.0933553	0.193206	0.0242891	0.0177546	0.00145254	0.00121677	0.000112199	2.15141e-005	5.96532e-007	2.38661e-007	9.47261e-009	5.37278e-009	2.45523e-010	1.82575e-011	6.42412e-013	2.33678e-013	4.71299e-015	8.33791e-016	1.33997e-016	7.10025e-017	2.66396e-018	6.11812e-019	2.0516e-020	5.49224e-021	1.20664e-022	6.63995e-024	2.48129e-025	6.72899e-026	6.31823e-028	1.97029e-029	4.45995e-031	5.55345e-032	4.48717e-034	2.18254e-035	1.53232e-037	6.76418e-039	6.7317e-041	1.74169e-042	3.61796e-044	3.82784e-045	1.81909e-047	2.48471e-049	1.45147e-051	4.79667e-053	2.99444e-055	1.47656e-056	1.19661e-058	6.27569e-060	2.79025e-062	3.3297e-064	2.20193e-066	1.04169e-067	3.99036e-070	5.74884e-072	7.0909e-074	2.51813e-075	2.72128e-077	2.34254e-078	
Bulbostylis_funckii	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_densa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	5.60866e-034	6.06764e-026	4.67849e-020	1.11431e-017	5.07409e-012	2.1991e-016	8.47803e-011	3.54372e-011	6.85249e-011	5.60025e-006	2.98218e-011	2.51479e-015	3.93902e-010	4.80673e-005	0.999926	2.05455e-005	9.27839e-011	3.56651e-016	3.71869e-022	3.00183e-028	6.4708e-035	2.23208e-032	1.68689e-032	2.05924e-032	1.37647e-032	1.38551e-032	1.15771e-032	1.17565e-032	8.76029e-033	1.0089e-032	7.31445e-033	7.88565e-033	6.29454e-033	6.09979e-033	4.9385e-033	6.22276e-033	4.49461e-033	4.61342e-033	3.92764e-033	4.223e-033	3.28902e-033	3.67051e-033	2.77224e-033	3.00364e-033	2.51114e-033	2.50167e-033	2.07579e-033	2.51762e-033	1.90098e-033	1.94301e-033	1.63743e-033	1.70116e-033	1.3734e-033	1.56777e-033	1.24402e-033	1.36035e-033	1.1493e-033	1.15828e-033	9.8408e-034	1.16875e-033	9.71694e-034	1.14649e-033	1.42509e-033	2.491e-033	4.99322e-033	1.17639e-032	
Bulbostylis_stenophylla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_warei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_capillaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_barbata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	4.84494e-005	0.00781687	0.107395	0.186227	0.646208	0.0513773	0.000907912	1.94636e-005	2.15738e-007	2.48836e-009	1.49437e-011	1.99368e-013	8.15755e-016	6.38377e-018	3.38708e-020	2.50364e-022	9.58829e-025	8.46787e-027	2.82019e-029	2.06994e-031	7.62798e-034	4.03526e-036	1.55683e-038	1.34532e-040	3.78133e-043	1.92184e-045	7.44894e-048	3.97946e-050	1.24014e-052	7.79261e-055	2.3899e-057	1.43829e-059	4.578e-062	2.07843e-064	7.23499e-067	5.21605e-069	1.41257e-071	6.42764e-074	2.24651e-076	1.20958e-078	3.5344e-081	1.79418e-083	5.0422e-086	2.55865e-088	8.38785e-091	3.74362e-093	1.31058e-095	8.54781e-098	2.32879e-100	9.88383e-103	3.07557e-105	1.39261e-107	4.11269e-110	2.13633e-112	6.22085e-115	3.04091e-117	9.28959e-120	3.79715e-122	1.21539e-124	6.6777e-127	1.88717e-129	8.60837e-132	3.67774e-134	2.557e-136	2.01991e-138	2.85202e-140	
Fimbristylis_ovata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	6.48923e-006	0.00255242	0.0613184	0.120314	0.788031	0.0276038	0.000172358	1.88028e-006	7.73567e-009	6.44143e-011	1.03851e-013	1.35848e-015	1.37099e-018	8.15318e-021	1.68294e-023	9.19046e-026	9.10697e-029	7.70836e-031	7.38912e-034	6.71663e-036	7.23872e-039	1.91209e-041	3.28462e-044	4.21565e-046	2.92778e-049	7.23532e-052	1.40224e-054	7.27871e-057	6.53391e-060	3.55604e-062	3.64962e-065	2.52914e-067	2.20853e-070	5.04439e-073	8.41427e-076	8.88965e-078	6.49448e-081	1.49028e-083	2.66553e-086	2.07003e-088	1.72668e-091	5.73992e-094	4.8787e-097	2.05325e-099	2.69611e-102	7.72019e-105	1.78891e-107	1.73961e-109	1.33964e-112	2.59651e-115	2.55602e-118	9.39818e-121	9.9295e-124	5.51594e-126	6.70039e-129	3.69545e-131	3.45491e-134	7.47299e-137	1.08331e-139	7.28075e-142	6.12612e-145	1.52696e-147	3.07276e-150	1.76455e-152	4.17026e-155	4.90739e-157	
Fimbristylis_littoralis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	4.53226e-007	0.000591326	0.0284787	0.0665984	0.892779	0.0115306	2.12901e-005	1.00087e-007	1.14468e-010	4.53032e-013	1.49331e-016	7.53916e-019	1.59655e-022	2.99117e-025	2.06388e-028	3.55015e-031	7.01087e-035	2.17517e-037	4.84309e-041	2.20584e-043	4.27755e-047	2.98556e-050	1.2922e-053	6.84263e-056	9.22344e-060	5.71126e-063	2.84053e-066	4.73383e-069	9.06197e-073	2.1141e-075	4.27571e-079	1.07392e-081	1.77093e-085	1.00304e-088	4.21494e-092	1.80982e-094	2.52272e-098	1.57127e-101	8.45816e-105	2.9798e-107	4.44829e-111	3.42735e-114	5.55141e-118	8.05321e-121	2.58179e-124	1.90189e-127	1.24615e-130	4.67678e-133	6.81214e-137	3.11518e-140	5.96587e-144	7.1031e-147	1.50575e-150	2.9434e-153	7.40932e-157	1.45649e-159	2.62324e-163	1.47935e-166	6.18021e-170	1.72168e-172	2.72411e-176	1.57884e-179	7.73036e-183	1.56213e-185	6.23918e-189	1.97445e-191	
